,True Rating,Predicted Rating,True Genre,Predicted Genre
20189,3.85,3.8019999999999996,Fiction,Non-Fiction
20190,4.23,4.673,Non-Fiction,Non-Fiction
20191,4.08,4.095999999999999,Non-Fiction,Non-Fiction
20194,3.08,4.53,Non-Fiction,Non-Fiction
20196,4.63,4.449999999999999,Non-Fiction,Non-Fiction
20198,0.0,0.0,Fiction,Non-Fiction
20199,4.29,4.247999999999999,Non-Fiction,Non-Fiction
20205,4.56,4.239,Non-Fiction,Non-Fiction
20238,4.58,4.212,Non-Fiction,Non-Fiction
20258,4.77,4.143,Non-Fiction,Non-Fiction
20270,4.75,4.4079999999999995,Non-Fiction,Non-Fiction
20271,4.41,4.7090000000000005,Non-Fiction,Non-Fiction
20273,4.85,4.571,Non-Fiction,Non-Fiction
20274,4.46,4.127000000000001,Non-Fiction,Non-Fiction
20278,4.8,4.401000000000001,Non-Fiction,Non-Fiction
20282,5.0,4.284000000000001,Non-Fiction,Non-Fiction
20294,4.37,3.7649999999999997,Fiction,Fiction
20317,5.0,4.5,Fiction,Non-Fiction
20325,5.0,4.390000000000001,Non-Fiction,Non-Fiction
20343,4.52,4.314,Non-Fiction,Fiction
20353,4.76,4.297,Non-Fiction,Non-Fiction
20356,4.65,4.4430000000000005,Non-Fiction,Fiction
20357,4.0,4.175,Fiction,Fiction
20360,4.37,4.271999999999999,Non-Fiction,Non-Fiction
20362,4.7,4.4,Non-Fiction,Fiction
20366,5.0,4.358,Non-Fiction,Non-Fiction
20381,4.41,4.357,Non-Fiction,Non-Fiction
20382,4.12,4.1339999999999995,Fiction,Non-Fiction
20391,4.55,4.441000000000001,Non-Fiction,Fiction
20400,4.07,4.423,Fiction,Non-Fiction
20401,4.0,3.8,Non-Fiction,Non-Fiction
20403,4.34,4.404999999999999,Non-Fiction,Non-Fiction
20409,4.64,4.339,Non-Fiction,Non-Fiction
20415,4.71,4.537000000000001,Non-Fiction,Non-Fiction
20416,0.0,0.0,Non-Fiction,Non-Fiction
20420,4.59,4.4,Non-Fiction,Non-Fiction
20422,4.42,4.37,Non-Fiction,Non-Fiction
20423,3.95,3.904,Non-Fiction,Non-Fiction
20427,4.34,4.404999999999999,Non-Fiction,Non-Fiction
20434,5.0,4.26,Non-Fiction,Non-Fiction
20436,4.88,4.302,Non-Fiction,Non-Fiction
20437,3.97,4.192,Non-Fiction,Non-Fiction
20450,4.36,4.183,Non-Fiction,Non-Fiction
20457,4.78,4.333,Non-Fiction,Non-Fiction
20458,4.19,4.389,Non-Fiction,Non-Fiction
20462,4.44,4.396,Non-Fiction,Non-Fiction
20463,5.0,4.305,Non-Fiction,Non-Fiction
20466,4.63,4.11,Fiction,Fiction
20467,4.58,4.178999999999999,Non-Fiction,Non-Fiction
20475,3.8,3.8240000000000003,Non-Fiction,Non-Fiction
20489,4.11,4.249,Non-Fiction,Non-Fiction
20498,4.5,4.305,Non-Fiction,Non-Fiction
20502,4.33,4.442,Non-Fiction,Fiction
20503,4.85,4.379,Non-Fiction,Non-Fiction
20506,4.17,4.327999999999999,Non-Fiction,Non-Fiction
20523,4.76,4.327999999999999,Non-Fiction,Non-Fiction
20531,4.46,4.368,Non-Fiction,Non-Fiction
20540,4.66,4.1259999999999994,Fiction,Fiction
20550,4.5,4.371,Non-Fiction,Non-Fiction
20551,4.4,4.654,Non-Fiction,Non-Fiction
20553,4.64,4.5,Non-Fiction,Non-Fiction
20554,4.3,4.193,Non-Fiction,Non-Fiction
20555,4.51,4.188,Fiction,Non-Fiction
20568,4.23,4.11,Fiction,Non-Fiction
20573,4.72,3.967,Fiction,Non-Fiction
20578,4.4,3.6079999999999997,Non-Fiction,Non-Fiction
20580,4.62,4.252000000000001,Non-Fiction,Non-Fiction
20585,4.45,4.279,Non-Fiction,Non-Fiction
20586,4.62,4.438,Non-Fiction,Non-Fiction
20589,4.39,4.347999999999999,Non-Fiction,Non-Fiction
20591,4.05,4.545,Non-Fiction,Non-Fiction
20594,4.0,4.825,Non-Fiction,Non-Fiction
20602,4.5,4.375,Fiction,Fiction
20608,5.0,4.6,Non-Fiction,Non-Fiction
20614,0.0,0.0,Fiction,Non-Fiction
20620,3.8,4.442,Fiction,Fiction
20625,4.75,4.0649999999999995,Non-Fiction,Non-Fiction
20629,4.11,4.425,Non-Fiction,Non-Fiction
20647,4.0,3.2659999999999996,Fiction,Fiction
20656,4.2,3.9579999999999997,Non-Fiction,Non-Fiction
20679,4.1,4.4319999999999995,Fiction,Fiction
20680,4.5,3.5,Non-Fiction,Non-Fiction
20686,4.64,4.514999999999999,Non-Fiction,Non-Fiction
20695,4.47,4.285000000000001,Non-Fiction,Non-Fiction
20696,4.3,4.276000000000001,Non-Fiction,Non-Fiction
20700,4.66,3.972,Non-Fiction,Non-Fiction
20714,3.75,4.775,Fiction,Non-Fiction
20719,4.53,4.228,Non-Fiction,Non-Fiction
20720,4.21,4.327,Fiction,Non-Fiction
20724,4.57,4.263,Non-Fiction,Non-Fiction
20727,4.62,4.263,Non-Fiction,Non-Fiction
20738,4.48,4.38,Non-Fiction,Non-Fiction
20740,2.66,4.689,Non-Fiction,Non-Fiction
20746,3.13,4.633,Non-Fiction,Non-Fiction
20748,4.28,4.2669999999999995,Fiction,Non-Fiction
20767,3.62,4.373,Non-Fiction,Non-Fiction
20773,5.0,3.497,Non-Fiction,Non-Fiction
20786,4.19,4.586,Non-Fiction,Fiction
20795,5.0,4.366,Non-Fiction,Non-Fiction
20796,4.32,4.175,Non-Fiction,Fiction
20797,4.59,4.369,Non-Fiction,Non-Fiction
20802,4.28,4.175,Non-Fiction,Non-Fiction
20806,3.2,3.9479999999999995,Non-Fiction,Non-Fiction
20808,3.94,4.220000000000001,Fiction,Fiction
20810,4.68,4.375,Non-Fiction,Non-Fiction
20812,3.75,4.029000000000001,Non-Fiction,Non-Fiction
20814,3.57,4.163,Non-Fiction,Non-Fiction
20817,4.55,4.029,Non-Fiction,Non-Fiction
20820,4.16,4.488,Non-Fiction,Non-Fiction
20824,4.59,4.444,Non-Fiction,Non-Fiction
20825,4.41,4.112,Non-Fiction,Non-Fiction
20838,4.0,4.2669999999999995,Fiction,Fiction
20850,4.29,4.2620000000000005,Non-Fiction,Non-Fiction
20863,5.0,3.8629999999999995,Non-Fiction,Non-Fiction
20871,4.26,4.378,Non-Fiction,Non-Fiction
20873,5.0,3.9189999999999996,Non-Fiction,Non-Fiction
20875,4.73,4.378,Non-Fiction,Non-Fiction
20880,4.37,4.413000000000001,Non-Fiction,Non-Fiction
20883,4.71,4.340000000000001,Non-Fiction,Non-Fiction
20884,4.11,4.566,Non-Fiction,Fiction
20886,4.5,4.7219999999999995,Non-Fiction,Non-Fiction
20890,3.6,3.935000000000001,Non-Fiction,Non-Fiction
20904,4.66,4.228,Non-Fiction,Non-Fiction
20905,3.63,3.9059999999999997,Fiction,Fiction
20908,4.0,4.6,Non-Fiction,Non-Fiction
20916,0.0,0.0,Fiction,Fiction
20917,4.2,4.339,Fiction,Fiction
20923,4.55,4.176,Non-Fiction,Non-Fiction
20926,4.19,4.164,Fiction,Fiction
20930,4.62,4.643000000000001,Non-Fiction,Non-Fiction
20939,4.62,4.290000000000001,Non-Fiction,Fiction
20947,0.0,0.0,Non-Fiction,Non-Fiction
20953,4.66,4.215999999999999,Fiction,Fiction
20968,4.77,3.94,Fiction,Fiction
20973,4.46,4.696,Non-Fiction,Non-Fiction
20978,4.41,4.667999999999999,Non-Fiction,Non-Fiction
20981,4.0,4.034000000000001,Non-Fiction,Fiction
20987,4.54,4.182,Non-Fiction,Non-Fiction
21009,4.4,4.295,Non-Fiction,Non-Fiction
21011,4.64,4.384000000000001,Non-Fiction,Non-Fiction
21015,4.9,4.8149999999999995,Non-Fiction,Non-Fiction
21020,5.0,4.3,Non-Fiction,Non-Fiction
21031,4.4,4.452,Fiction,Fiction
21056,4.65,4.558000000000001,Non-Fiction,Non-Fiction
21061,4.77,3.9829999999999997,Fiction,Fiction
21063,4.95,4.421,Non-Fiction,Non-Fiction
21069,4.2,4.563,Non-Fiction,Non-Fiction
21070,4.75,4.4,Non-Fiction,Non-Fiction
21080,4.71,4.319000000000001,Non-Fiction,Non-Fiction
21083,5.0,4.316,Non-Fiction,Non-Fiction
21096,3.42,4.333,Non-Fiction,Non-Fiction
21097,3.86,4.332000000000001,Non-Fiction,Non-Fiction
21109,4.63,4.668000000000001,Non-Fiction,Non-Fiction
21110,4.68,4.423,Non-Fiction,Non-Fiction
21111,4.9,4.715999999999999,Non-Fiction,Non-Fiction
21114,3.68,3.778,Non-Fiction,Non-Fiction
21115,0.0,0.0,Non-Fiction,Non-Fiction
21124,4.3,4.569999999999999,Non-Fiction,Non-Fiction
21130,4.1,4.462999999999999,Non-Fiction,Non-Fiction
21131,4.77,4.18,Non-Fiction,Non-Fiction
21135,3.9,4.1850000000000005,Non-Fiction,Fiction
21143,3.31,4.046,Fiction,Non-Fiction
21162,3.9,4.419,Non-Fiction,Fiction
21188,4.75,3.772,Non-Fiction,Non-Fiction
21192,4.0,3.9,Non-Fiction,Non-Fiction
21193,3.9,4.203999999999999,Non-Fiction,Fiction
21211,4.51,4.35,Non-Fiction,Fiction
21220,4.35,4.369000000000001,Fiction,Fiction
21225,4.59,4.596,Non-Fiction,Non-Fiction
21226,4.53,4.457,Non-Fiction,Non-Fiction
21228,4.0,4.04,Non-Fiction,Non-Fiction
21232,5.0,2.45,Non-Fiction,Non-Fiction
21255,4.65,4.246,Non-Fiction,Non-Fiction
21274,4.46,4.496,Non-Fiction,Non-Fiction
21285,4.44,4.5840000000000005,Non-Fiction,Non-Fiction
21287,3.1,4.039999999999999,Non-Fiction,Non-Fiction
21300,4.02,4.4030000000000005,Non-Fiction,Non-Fiction
21307,4.62,4.598000000000001,Non-Fiction,Non-Fiction
21309,4.65,4.127,Non-Fiction,Non-Fiction
21313,4.42,4.566000000000001,Non-Fiction,Non-Fiction
21323,4.11,4.260000000000001,Non-Fiction,Non-Fiction
21326,4.5,3.675,Non-Fiction,Non-Fiction
21332,3.58,4.563,Non-Fiction,Non-Fiction
21341,4.74,4.129,Non-Fiction,Non-Fiction
21342,4.45,4.451,Fiction,Non-Fiction
21356,4.43,4.327,Non-Fiction,Non-Fiction
21374,3.66,4.553999999999999,Non-Fiction,Non-Fiction
21377,4.33,4.553999999999999,Non-Fiction,Non-Fiction
21383,4.66,4.417,Non-Fiction,Non-Fiction
21389,4.0,3.566,Non-Fiction,Non-Fiction
21390,4.82,4.147,Non-Fiction,Non-Fiction
21394,4.14,4.4510000000000005,Non-Fiction,Non-Fiction
21396,4.9,4.194999999999999,Non-Fiction,Non-Fiction
21422,3.92,4.224,Non-Fiction,Non-Fiction
21424,4.53,4.2620000000000005,Non-Fiction,Non-Fiction
21429,4.26,4.321,Fiction,Non-Fiction
21432,3.5,3.75,Non-Fiction,Non-Fiction
21436,4.37,4.173,Non-Fiction,Non-Fiction
21443,3.83,4.020999999999999,Non-Fiction,Non-Fiction
21454,4.81,4.273999999999999,Fiction,Non-Fiction
21459,4.25,3.9010000000000007,Non-Fiction,Non-Fiction
21461,4.5,4.244000000000001,Non-Fiction,Non-Fiction
21465,4.37,4.047,Non-Fiction,Non-Fiction
21467,4.7,4.311,Non-Fiction,Non-Fiction
21469,5.0,3.905,Non-Fiction,Non-Fiction
21471,5.0,3.032,Non-Fiction,Non-Fiction
21477,4.66,4.252000000000001,Non-Fiction,Non-Fiction
21483,4.55,4.128,Non-Fiction,Non-Fiction
21491,4.37,4.318,Non-Fiction,Non-Fiction
21492,4.54,4.324,Non-Fiction,Non-Fiction
21504,3.9,4.1850000000000005,Fiction,Fiction
21514,3.25,4.406,Fiction,Non-Fiction
21522,4.55,4.535,Non-Fiction,Non-Fiction
21524,4.5,3.8480000000000003,Non-Fiction,Non-Fiction
21527,0.0,0.0,Fiction,Fiction
21540,4.98,4.181,Fiction,Non-Fiction
21544,0.0,0.0,Non-Fiction,Non-Fiction
21550,4.87,4.513000000000001,Non-Fiction,Non-Fiction
21565,3.75,4.44,Non-Fiction,Fiction
21566,4.5,4.057,Non-Fiction,Non-Fiction
21570,4.52,4.316,Non-Fiction,Non-Fiction
21571,4.47,4.388,Fiction,Fiction
21572,4.36,3.8939999999999997,Non-Fiction,Non-Fiction
21574,3.66,4.459,Non-Fiction,Fiction
21581,4.53,4.295,Non-Fiction,Non-Fiction
21587,3.88,3.5739999999999994,Non-Fiction,Non-Fiction
21597,3.85,4.289999999999999,Non-Fiction,Non-Fiction
21599,4.63,4.177,Non-Fiction,Non-Fiction
21604,3.74,4.0729999999999995,Non-Fiction,Non-Fiction
21608,4.07,4.372999999999999,Non-Fiction,Fiction
21610,4.75,4.016,Fiction,Non-Fiction
21622,5.0,4.1,Non-Fiction,Non-Fiction
21626,4.08,4.367,Fiction,Fiction
21637,4.33,3.607,Non-Fiction,Non-Fiction
21638,5.0,4.1,Non-Fiction,Non-Fiction
21644,4.35,4.24,Non-Fiction,Non-Fiction
21648,5.0,3.8920000000000003,Non-Fiction,Non-Fiction
21651,4.88,4.402,Fiction,Non-Fiction
21655,4.34,4.2219999999999995,Fiction,Fiction
21658,4.14,4.208,Non-Fiction,Non-Fiction
21659,4.74,3.8979999999999997,Non-Fiction,Non-Fiction
21663,4.38,4.256,Non-Fiction,Non-Fiction
21664,4.63,4.517,Non-Fiction,Non-Fiction
21684,3.29,4.597999999999999,Non-Fiction,Non-Fiction
21700,4.5,4.107,Non-Fiction,Non-Fiction
21705,3.71,4.525,Fiction,Fiction
21725,5.0,4.220000000000001,Non-Fiction,Non-Fiction
21727,4.13,4.494999999999999,Non-Fiction,Non-Fiction
21732,3.58,4.228,Non-Fiction,Non-Fiction
21736,4.32,3.9909999999999997,Fiction,Non-Fiction
21743,4.51,4.348999999999999,Fiction,Fiction
21757,3.6,4.631,Non-Fiction,Non-Fiction
21759,4.16,4.26,Non-Fiction,Non-Fiction
21765,4.42,4.2700000000000005,Non-Fiction,Non-Fiction
21769,4.55,4.046,Non-Fiction,Non-Fiction
21784,3.93,4.2219999999999995,Non-Fiction,Non-Fiction
21787,4.58,4.098999999999999,Non-Fiction,Non-Fiction
21796,4.25,3.9579999999999997,Non-Fiction,Non-Fiction
21817,4.56,3.9560000000000004,Non-Fiction,Fiction
21818,5.0,4.75,Non-Fiction,Non-Fiction
21822,4.66,4.241,Non-Fiction,Non-Fiction
21828,4.41,4.4670000000000005,Non-Fiction,Non-Fiction
21845,3.85,3.9909999999999997,Fiction,Fiction
21860,4.76,4.419,Non-Fiction,Non-Fiction
21867,4.68,4.781999999999999,Non-Fiction,Non-Fiction
21868,4.66,4.411,Non-Fiction,Non-Fiction
21869,4.57,4.275,Non-Fiction,Non-Fiction
21875,4.68,4.443,Non-Fiction,Non-Fiction
21880,3.5,4.391,Fiction,Non-Fiction
21883,3.0,3.45,Non-Fiction,Non-Fiction
21901,4.56,4.074000000000001,Non-Fiction,Non-Fiction
21904,4.7,4.218,Non-Fiction,Non-Fiction
21906,4.84,4.633,Non-Fiction,Non-Fiction
21910,4.44,4.138,Fiction,Fiction
21925,4.4,3.6439999999999997,Fiction,Fiction
21931,4.0,3.65,Non-Fiction,Non-Fiction
21937,4.5,4.279000000000001,Non-Fiction,Non-Fiction
21938,4.39,4.452,Non-Fiction,Fiction
21942,4.5,4.55,Non-Fiction,Non-Fiction
21960,3.39,4.372,Non-Fiction,Non-Fiction
21961,4.0,3.7159999999999997,Fiction,Fiction
21971,4.33,4.257,Non-Fiction,Non-Fiction
21973,4.34,4.423,Fiction,Fiction
21984,4.36,4.538,Non-Fiction,Non-Fiction
21989,4.58,4.16,Non-Fiction,Non-Fiction
21990,4.9,3.924000000000001,Non-Fiction,Non-Fiction
21991,4.42,4.489,Non-Fiction,Non-Fiction
21993,3.83,4.299,Non-Fiction,Fiction
21996,4.32,4.118,Non-Fiction,Non-Fiction
21998,4.62,4.363,Non-Fiction,Non-Fiction
22001,4.5,4.25,Non-Fiction,Non-Fiction
22005,4.14,4.298,Non-Fiction,Non-Fiction
22013,4.35,3.6100000000000003,Fiction,Non-Fiction
22021,4.5,4.25,Non-Fiction,Fiction
22025,0.0,0.0,Fiction,Fiction
22026,4.37,4.415,Non-Fiction,Non-Fiction
22040,4.37,4.234999999999999,Fiction,Fiction
22047,3.87,3.7439999999999998,Non-Fiction,Non-Fiction
22053,4.43,4.29,Non-Fiction,Non-Fiction
22058,4.52,4.493,Non-Fiction,Non-Fiction
22061,3.5,4.199,Non-Fiction,Non-Fiction
22062,4.49,4.568,Non-Fiction,Non-Fiction
22064,3.94,3.9229999999999996,Fiction,Fiction
22066,4.69,4.3260000000000005,Fiction,Non-Fiction
22067,4.11,4.1240000000000006,Non-Fiction,Non-Fiction
22069,5.0,4.279999999999999,Fiction,Non-Fiction
22082,4.65,4.522,Non-Fiction,Non-Fiction
22088,4.78,4.537999999999999,Non-Fiction,Non-Fiction
22092,4.72,4.287999999999999,Fiction,Fiction
22095,4.36,4.2829999999999995,Non-Fiction,Non-Fiction
22097,4.83,4.266,Non-Fiction,Non-Fiction
22111,4.0,4.184,Non-Fiction,Non-Fiction
22116,4.71,4.1370000000000005,Non-Fiction,Non-Fiction
22120,3.96,4.331,Non-Fiction,Non-Fiction
22131,4.21,3.9610000000000007,Non-Fiction,Non-Fiction
22133,4.63,4.536,Non-Fiction,Non-Fiction
22139,4.33,4.378,Non-Fiction,Non-Fiction
22143,4.38,4.3469999999999995,Non-Fiction,Non-Fiction
22145,4.74,4.337999999999999,Non-Fiction,Non-Fiction
22152,4.83,4.137,Non-Fiction,Non-Fiction
22156,5.0,3.9,Non-Fiction,Non-Fiction
22165,4.16,4.154,Non-Fiction,Non-Fiction
22196,0.0,0.0,Non-Fiction,Non-Fiction
22206,4.54,3.924000000000001,Non-Fiction,Non-Fiction
22208,4.65,3.9240000000000004,Non-Fiction,Non-Fiction
22215,4.25,4.575,Non-Fiction,Non-Fiction
22218,4.54,4.534000000000001,Fiction,Non-Fiction
22222,3.89,3.904,Non-Fiction,Non-Fiction
22226,2.85,4.180000000000001,Non-Fiction,Non-Fiction
22227,2.4,4.1370000000000005,Non-Fiction,Non-Fiction
22239,4.48,4.225,Non-Fiction,Non-Fiction
22247,3.48,4.245,Non-Fiction,Non-Fiction
22263,4.77,3.9610000000000007,Non-Fiction,Non-Fiction
22269,4.6,4.324,Non-Fiction,Non-Fiction
22270,3.66,4.589,Non-Fiction,Non-Fiction
22284,4.34,4.180999999999999,Non-Fiction,Fiction
22297,2.63,4.633000000000001,Non-Fiction,Non-Fiction
22298,4.37,4.128,Non-Fiction,Non-Fiction
22299,4.02,4.189,Fiction,Fiction
22301,4.52,4.035000000000001,Non-Fiction,Non-Fiction
22309,4.0,4.508000000000001,Non-Fiction,Non-Fiction
22312,5.0,4.651,Non-Fiction,Non-Fiction
22324,4.9,4.266,Non-Fiction,Non-Fiction
22325,3.25,4.6579999999999995,Non-Fiction,Non-Fiction
22327,4.2,4.324,Non-Fiction,Non-Fiction
22329,3.33,4.2,Fiction,Non-Fiction
22333,4.47,4.237,Non-Fiction,Non-Fiction
22335,4.27,4.0969999999999995,Non-Fiction,Non-Fiction
22339,4.9,4.404,Non-Fiction,Non-Fiction
22344,4.58,4.5329999999999995,Non-Fiction,Non-Fiction
22346,2.97,4.039,Fiction,Fiction
22348,4.9,3.924000000000001,Non-Fiction,Non-Fiction
22361,4.39,3.9019999999999997,Non-Fiction,Non-Fiction
22363,3.56,3.8199999999999994,Non-Fiction,Non-Fiction
22364,3.0,3.7,Non-Fiction,Non-Fiction
22366,4.08,4.075,Fiction,Fiction
22367,5.0,3.4,Non-Fiction,Non-Fiction
22385,4.08,4.211,Fiction,Non-Fiction
22389,4.5,4.083,Fiction,Fiction
22392,4.93,4.333999999999999,Non-Fiction,Non-Fiction
22407,4.49,4.258,Non-Fiction,Non-Fiction
22410,3.25,4.65,Non-Fiction,Non-Fiction
22413,4.09,4.484,Non-Fiction,Non-Fiction
22415,4.55,4.445,Fiction,Fiction
22417,4.45,4.680999999999999,Non-Fiction,Non-Fiction
22433,4.45,4.368,Non-Fiction,Non-Fiction
22439,4.62,4.525,Non-Fiction,Non-Fiction
22440,2.87,4.525,Non-Fiction,Non-Fiction
22448,3.93,4.520999999999999,Non-Fiction,Non-Fiction
22449,4.66,4.433999999999999,Fiction,Fiction
22468,4.5,4.755,Non-Fiction,Non-Fiction
22475,4.38,4.25,Non-Fiction,Non-Fiction
22476,4.23,4.427999999999999,Fiction,Fiction
22480,4.0,4.294,Non-Fiction,Non-Fiction
22492,0.0,0.0,Non-Fiction,Non-Fiction
22494,4.68,4.3660000000000005,Non-Fiction,Non-Fiction
22501,5.0,4.8549999999999995,Non-Fiction,Non-Fiction
22502,3.99,4.431,Non-Fiction,Non-Fiction
22512,4.61,4.542999999999999,Non-Fiction,Non-Fiction
22518,4.02,4.28,Non-Fiction,Non-Fiction
22523,3.75,4.144,Non-Fiction,Non-Fiction
22527,4.66,4.374999999999999,Fiction,Non-Fiction
22531,4.71,4.017,Non-Fiction,Non-Fiction
22537,3.91,4.352,Non-Fiction,Non-Fiction
22544,0.0,0.0,Non-Fiction,Non-Fiction
22553,4.61,4.579,Non-Fiction,Non-Fiction
22555,4.54,4.211,Non-Fiction,Non-Fiction
22556,4.34,4.513000000000001,Non-Fiction,Non-Fiction
22560,4.42,4.543000000000001,Non-Fiction,Non-Fiction
22563,4.62,4.211,Non-Fiction,Non-Fiction
22564,4.37,4.2379999999999995,Fiction,Fiction
22572,4.76,4.356,Non-Fiction,Fiction
22584,4.64,4.414,Fiction,Fiction
22586,4.56,4.406,Non-Fiction,Fiction
22589,4.19,4.314,Fiction,Fiction
22610,4.42,4.432,Non-Fiction,Non-Fiction
22611,4.14,4.484,Non-Fiction,Non-Fiction
22615,4.35,4.166,Non-Fiction,Non-Fiction
22617,4.16,4.706,Non-Fiction,Non-Fiction
22619,5.0,4.143,Non-Fiction,Non-Fiction
22626,4.83,4.3469999999999995,Fiction,Fiction
22630,4.5,4.138,Non-Fiction,Non-Fiction
22631,4.28,4.425,Non-Fiction,Non-Fiction
22637,4.0,4.05,Non-Fiction,Non-Fiction
22638,4.61,4.325,Non-Fiction,Non-Fiction
22639,4.66,4.63,Non-Fiction,Fiction
22645,5.0,3.825,Fiction,Non-Fiction
22657,3.6,4.505,Fiction,Fiction
22676,4.87,4.355,Fiction,Non-Fiction
22691,4.33,4.765000000000001,Fiction,Non-Fiction
22703,4.9,4.487,Non-Fiction,Non-Fiction
22704,4.44,4.300000000000001,Non-Fiction,Non-Fiction
22705,3.75,4.75,Non-Fiction,Non-Fiction
22714,4.75,4.473,Non-Fiction,Non-Fiction
22716,4.38,4.184,Fiction,Non-Fiction
22731,4.32,4.543,Non-Fiction,Non-Fiction
22735,3.41,4.449000000000001,Fiction,Non-Fiction
22736,4.75,4.461,Fiction,Fiction
22759,4.42,4.566000000000001,Non-Fiction,Non-Fiction
22766,4.6,3.924000000000001,Non-Fiction,Non-Fiction
22772,4.22,4.164,Non-Fiction,Non-Fiction
22779,4.0,4.4,Non-Fiction,Non-Fiction
22780,4.58,4.795,Non-Fiction,Non-Fiction
22792,2.8,4.417,Non-Fiction,Non-Fiction
22796,0.0,0.0,Fiction,Non-Fiction
22797,4.27,4.337000000000001,Non-Fiction,Non-Fiction
22798,4.41,4.286,Non-Fiction,Fiction
22799,3.66,4.517,Non-Fiction,Fiction
22801,4.31,4.193,Non-Fiction,Non-Fiction
22810,4.69,4.23,Non-Fiction,Non-Fiction
22812,4.0,4.496999999999999,Non-Fiction,Non-Fiction
22814,4.33,4.415,Non-Fiction,Fiction
22818,4.47,4.418,Non-Fiction,Non-Fiction
22824,4.4,4.236,Non-Fiction,Non-Fiction
22825,4.57,4.024,Non-Fiction,Non-Fiction
22828,3.57,4.62,Non-Fiction,Non-Fiction
22835,4.2,3.9219999999999997,Non-Fiction,Fiction
22838,4.92,4.391,Non-Fiction,Non-Fiction
22843,4.59,4.4399999999999995,Fiction,Fiction
22852,3.25,5.0,Non-Fiction,Non-Fiction
22861,4.33,4.414000000000001,Non-Fiction,Non-Fiction
22868,3.81,3.776,Non-Fiction,Non-Fiction
22871,4.33,4.261,Non-Fiction,Non-Fiction
22896,4.0,4.274,Fiction,Fiction
22903,4.06,4.4270000000000005,Non-Fiction,Non-Fiction
22905,4.77,4.345,Non-Fiction,Non-Fiction
22908,4.86,4.188,Non-Fiction,Non-Fiction
22910,4.53,4.514,Non-Fiction,Non-Fiction
22912,4.87,4.4110000000000005,Non-Fiction,Non-Fiction
22916,3.81,4.2780000000000005,Non-Fiction,Non-Fiction
22918,4.06,4.433999999999999,Non-Fiction,Non-Fiction
22924,4.53,4.58,Non-Fiction,Non-Fiction
22929,4.25,4.723,Fiction,Non-Fiction
22933,4.42,4.203000000000001,Non-Fiction,Non-Fiction
22936,3.4,4.331,Non-Fiction,Non-Fiction
22939,4.45,4.087,Fiction,Non-Fiction
22951,3.83,4.198,Non-Fiction,Non-Fiction
22952,4.0,3.4,Non-Fiction,Non-Fiction
22954,4.07,4.438999999999999,Non-Fiction,Non-Fiction
22956,4.35,4.326,Non-Fiction,Non-Fiction
22958,3.0,4.3,Fiction,Fiction
22964,4.5,4.067,Non-Fiction,Non-Fiction
22972,4.26,4.390000000000001,Non-Fiction,Non-Fiction
22977,4.23,4.425,Fiction,Non-Fiction
22981,4.28,4.582000000000001,Non-Fiction,Non-Fiction
22986,3.7,4.492999999999999,Non-Fiction,Non-Fiction
22988,3.45,4.2909999999999995,Non-Fiction,Non-Fiction
22996,5.0,4.05,Fiction,Fiction
23001,4.87,4.525,Non-Fiction,Non-Fiction
23006,4.17,4.005000000000001,Non-Fiction,Non-Fiction
23009,4.23,4.422999999999999,Non-Fiction,Non-Fiction
23011,4.66,4.24,Non-Fiction,Non-Fiction
23017,0.0,0.0,Non-Fiction,Non-Fiction
23026,5.0,3.6950000000000003,Non-Fiction,Non-Fiction
23031,4.75,4.5969999999999995,Non-Fiction,Non-Fiction
23032,4.56,4.528999999999999,Non-Fiction,Non-Fiction
23043,4.5,4.3020000000000005,Non-Fiction,Non-Fiction
23053,3.86,4.364999999999999,Non-Fiction,Non-Fiction
23057,4.48,4.296,Non-Fiction,Non-Fiction
23058,4.62,4.429,Non-Fiction,Non-Fiction
23060,4.47,4.42,Non-Fiction,Non-Fiction
23069,4.53,4.519000000000001,Non-Fiction,Fiction
23072,4.13,4.439,Non-Fiction,Non-Fiction
23076,4.28,4.316999999999999,Non-Fiction,Non-Fiction
23085,4.87,4.517999999999999,Non-Fiction,Non-Fiction
23086,4.48,4.364,Non-Fiction,Non-Fiction
23089,4.54,4.561,Non-Fiction,Non-Fiction
23093,4.59,4.245,Fiction,Fiction
23110,4.72,4.746,Non-Fiction,Non-Fiction
23117,5.0,4.090999999999999,Non-Fiction,Non-Fiction
23127,4.36,4.202,Non-Fiction,Non-Fiction
23130,4.23,4.358,Fiction,Non-Fiction
23135,4.79,4.391000000000001,Non-Fiction,Fiction
23139,5.0,4.01,Non-Fiction,Non-Fiction
23150,4.61,4.718,Non-Fiction,Fiction
23154,0.0,0.0,Fiction,Fiction
23159,4.5,4.314,Fiction,Fiction
23166,4.0,4.048,Non-Fiction,Non-Fiction
23167,4.43,4.385,Fiction,Fiction
23169,4.5,4.65,Non-Fiction,Non-Fiction
23191,4.5,4.291,Fiction,Non-Fiction
23195,3.77,4.389,Non-Fiction,Fiction
23200,3.53,4.368,Non-Fiction,Non-Fiction
23202,4.48,4.424999999999999,Non-Fiction,Fiction
23207,4.16,4.392,Non-Fiction,Non-Fiction
23210,5.0,4.816,Fiction,Non-Fiction
23211,3.6,4.632,Non-Fiction,Non-Fiction
23217,5.0,4.191,Non-Fiction,Non-Fiction
